match_id,round_id,name,slug,cup_round_type
11998445,5,Round of 16,round-of-16,8
11998446,5,Round of 16,round-of-16,8
11998447,5,Round of 16,round-of-16,8
11998448,5,Round of 16,round-of-16,8
11998449,5,Round of 16,round-of-16,8
11998450,5,Round of 16,round-of-16,8
11998451,5,Round of 16,round-of-16,8
11998456,27,Quarterfinal,quarterfinal,4
11998459,5,Round of 16,round-of-16,8
11998666,27,Quarterfinal,quarterfinal,4
11998667,27,Quarterfinal,quarterfinal,4
11998670,27,Quarterfinal,quarterfinal,4
11998671,27,Quarterfinal,quarterfinal,4
11998672,5,Round of 16,round-of-16,8
11998674,5,Round of 16,round-of-16,8
11998675,5,Round of 16,round-of-16,8
11998676,5,Round of 16,round-of-16,8
11998772,5,Round of 16,round-of-16,8
11998774,5,Round of 16,round-of-16,8
11998780,5,Round of 16,round-of-16,8
11998782,5,Round of 16,round-of-16,8
11998783,5,Round of 16,round-of-16,8
11998784,5,Round of 16,round-of-16,8
11998785,5,Round of 16,round-of-16,8
11998786,5,Round of 16,round-of-16,8
11999004,5,Round of 16,round-of-16,8
11999005,5,Round of 16,round-of-16,8
11999007,5,Round of 16,round-of-16,8
11999009,5,Round of 16,round-of-16,8
11999010,5,Round of 16,round-of-16,8
11999011,5,Round of 16,round-of-16,8
11999012,5,Round of 16,round-of-16,8
11999013,5,Round of 16,round-of-16,8
11999014,27,Quarterfinal,quarterfinal,4
11999209,5,Round of 16,round-of-16,8
11999210,5,Round of 16,round-of-16,8
11999211,5,Round of 16,round-of-16,8
11999212,5,Round of 16,round-of-16,8
11999213,5,Round of 16,round-of-16,8
11999215,5,Round of 16,round-of-16,8
11999219,5,Round of 16,round-of-16,8
11999220,5,Round of 16,round-of-16,8
12002040,5,Round of 16,round-of-16,8
12002041,5,Round of 16,round-of-16,8
12002042,5,Round of 16,round-of-16,8
12002043,5,Round of 16,round-of-16,8
12002044,5,Round of 16,round-of-16,8
12002048,5,Round of 16,round-of-16,8
12002049,5,Round of 16,round-of-16,8
12002050,5,Round of 16,round-of-16,8
12002051,5,Round of 16,round-of-16,8
12002052,5,Round of 16,round-of-16,8
12002053,5,Round of 16,round-of-16,8
12002055,5,Round of 16,round-of-16,8
12002057,27,Quarterfinal,quarterfinal,4
12002058,27,Quarterfinal,quarterfinal,4
12002060,27,Quarterfinal,quarterfinal,4
12002064,27,Quarterfinal,quarterfinal,4
12002065,27,Quarterfinal,quarterfinal,4
12002068,27,Quarterfinal,quarterfinal,4
12010829,6,Round of 32,round-of-32,16
12010830,6,Round of 32,round-of-32,16
12011297,6,Round of 32,round-of-32,16
12011301,6,Round of 32,round-of-32,16
12011306,6,Round of 32,round-of-32,16
12014547,6,Round of 32,round-of-32,16
12016976,6,Round of 32,round-of-32,16
12017442,6,Round of 32,round-of-32,16
12017453,6,Round of 32,round-of-32,16
12017455,6,Round of 32,round-of-32,16
12017458,5,Round of 16,round-of-16,8
12017459,6,Round of 32,round-of-32,16
12017462,6,Round of 32,round-of-32,16
12017463,5,Round of 16,round-of-16,8
12017464,6,Round of 32,round-of-32,16
12017465,6,Round of 32,round-of-32,16
12017468,5,Round of 16,round-of-16,8
12017473,6,Round of 32,round-of-32,16
12017477,6,Round of 32,round-of-32,16
12017480,5,Round of 16,round-of-16,8
12017483,5,Round of 16,round-of-16,8
12017488,6,Round of 32,round-of-32,16
12017495,6,Round of 32,round-of-32,16
12017501,6,Round of 32,round-of-32,16
12017504,6,Round of 32,round-of-32,16
12017505,6,Round of 32,round-of-32,16
12017506,6,Round of 32,round-of-32,16
12017510,6,Round of 32,round-of-32,16
12017511,6,Round of 32,round-of-32,16
12017513,5,Round of 16,round-of-16,8
12017514,5,Round of 16,round-of-16,8
12017517,6,Round of 32,round-of-32,16
12017520,6,Round of 32,round-of-32,16
12017522,6,Round of 32,round-of-32,16
12017523,6,Round of 32,round-of-32,16
12017526,6,Round of 32,round-of-32,16
12017528,6,Round of 32,round-of-32,16
12017533,6,Round of 32,round-of-32,16
12017539,6,Round of 32,round-of-32,16
12017648,5,Round of 16,round-of-16,8
12017656,5,Round of 16,round-of-16,8
12018083,5,Round of 16,round-of-16,8
12018812,6,Round of 32,round-of-32,16
12018833,5,Round of 16,round-of-16,8
12018836,5,Round of 16,round-of-16,8
12018842,6,Round of 32,round-of-32,16
12018844,6,Round of 32,round-of-32,16
12018847,6,Round of 32,round-of-32,16
12018849,6,Round of 32,round-of-32,16
12018857,5,Round of 16,round-of-16,8
12018899,5,Round of 16,round-of-16,8
12018932,6,Round of 32,round-of-32,16
12018933,6,Round of 32,round-of-32,16
12018934,6,Round of 32,round-of-32,16
12018937,6,Round of 32,round-of-32,16
12018939,6,Round of 32,round-of-32,16
12018941,6,Round of 32,round-of-32,16
12018944,6,Round of 32,round-of-32,16
12018945,6,Round of 32,round-of-32,16
12019043,5,Round of 16,round-of-16,8
12019094,5,Round of 16,round-of-16,8
12019105,5,Round of 16,round-of-16,8
12019106,5,Round of 16,round-of-16,8
12019658,5,Round of 16,round-of-16,8
12019672,6,Round of 32,round-of-32,16
12019673,6,Round of 32,round-of-32,16
12019677,6,Round of 32,round-of-32,16
12019755,5,Round of 16,round-of-16,8
12019899,5,Round of 16,round-of-16,8
12019944,6,Round of 32,round-of-32,16
12019945,6,Round of 32,round-of-32,16
12019949,6,Round of 32,round-of-32,16
12019979,5,Round of 16,round-of-16,8
12020048,5,Round of 16,round-of-16,8
12020068,6,Round of 32,round-of-32,16
12020069,6,Round of 32,round-of-32,16
12020070,6,Round of 32,round-of-32,16
12020071,6,Round of 32,round-of-32,16
12020072,6,Round of 32,round-of-32,16
12020073,6,Round of 32,round-of-32,16
12020074,6,Round of 32,round-of-32,16
12020075,6,Round of 32,round-of-32,16
12020509,5,Round of 16,round-of-16,8
12020510,5,Round of 16,round-of-16,8
12020513,5,Round of 16,round-of-16,8
12020532,5,Round of 16,round-of-16,8
12020544,5,Round of 16,round-of-16,8
12020555,5,Round of 16,round-of-16,8
12020624,5,Round of 16,round-of-16,8
12020718,5,Round of 16,round-of-16,8
12021294,5,Round of 16,round-of-16,8
12021309,5,Round of 16,round-of-16,8
12021318,5,Round of 16,round-of-16,8
12021328,5,Round of 16,round-of-16,8
12021399,5,Round of 16,round-of-16,8
12021419,5,Round of 16,round-of-16,8
12021434,5,Round of 16,round-of-16,8
12021435,5,Round of 16,round-of-16,8
12021442,5,Round of 16,round-of-16,8
12021451,5,Round of 16,round-of-16,8
12021493,5,Round of 16,round-of-16,8
12021494,5,Round of 16,round-of-16,8
12021502,5,Round of 16,round-of-16,8
12021503,5,Round of 16,round-of-16,8
12021508,5,Round of 16,round-of-16,8
12021518,5,Round of 16,round-of-16,8
12021519,5,Round of 16,round-of-16,8
12021521,5,Round of 16,round-of-16,8
12021522,5,Round of 16,round-of-16,8
12021530,5,Round of 16,round-of-16,8
12021532,5,Round of 16,round-of-16,8
12021538,5,Round of 16,round-of-16,8
12021539,5,Round of 16,round-of-16,8
12021558,6,Round of 32,round-of-32,16
12021562,5,Round of 16,round-of-16,8
12021566,5,Round of 16,round-of-16,8
12021581,5,Round of 16,round-of-16,8
12021589,5,Round of 16,round-of-16,8
12021590,5,Round of 16,round-of-16,8
12021599,5,Round of 16,round-of-16,8
12021601,6,Round of 32,round-of-32,16
12021605,5,Round of 16,round-of-16,8
12021622,5,Round of 16,round-of-16,8
12021623,5,Round of 16,round-of-16,8
12021624,5,Round of 16,round-of-16,8
12021658,5,Round of 16,round-of-16,8
12021659,5,Round of 16,round-of-16,8
12021806,5,Round of 16,round-of-16,8
12021807,5,Round of 16,round-of-16,8
12021848,5,Round of 16,round-of-16,8
12022185,5,Round of 16,round-of-16,8
12022248,5,Round of 16,round-of-16,8
12022250,5,Round of 16,round-of-16,8
12022251,5,Round of 16,round-of-16,8
12022262,5,Round of 16,round-of-16,8
12022282,5,Round of 16,round-of-16,8
12022295,5,Round of 16,round-of-16,8
12022305,5,Round of 16,round-of-16,8
12022321,5,Round of 16,round-of-16,8
12022327,5,Round of 16,round-of-16,8
12022336,5,Round of 16,round-of-16,8
12022371,5,Round of 16,round-of-16,8
12022396,5,Round of 16,round-of-16,8
12022430,5,Round of 16,round-of-16,8
12022438,5,Round of 16,round-of-16,8
12022439,5,Round of 16,round-of-16,8
12022452,5,Round of 16,round-of-16,8
12022453,5,Round of 16,round-of-16,8
12022492,5,Round of 16,round-of-16,8
12022513,5,Round of 16,round-of-16,8
12022525,5,Round of 16,round-of-16,8
12022526,5,Round of 16,round-of-16,8
12022527,5,Round of 16,round-of-16,8
12022528,5,Round of 16,round-of-16,8
12022562,5,Round of 16,round-of-16,8
12022672,5,Round of 16,round-of-16,8
12022674,5,Round of 16,round-of-16,8
12022675,5,Round of 16,round-of-16,8
12022680,5,Round of 16,round-of-16,8
12022685,5,Round of 16,round-of-16,8
12022703,5,Round of 16,round-of-16,8
12022718,5,Round of 16,round-of-16,8
12022727,5,Round of 16,round-of-16,8
12022801,5,Round of 16,round-of-16,8
12022802,5,Round of 16,round-of-16,8
12023335,27,Quarterfinal,quarterfinal,4
12023340,27,Quarterfinal,quarterfinal,4
12023461,27,Quarterfinal,quarterfinal,4
12023462,27,Quarterfinal,quarterfinal,4
12023465,27,Quarterfinal,quarterfinal,4
12023470,27,Quarterfinal,quarterfinal,4
12024064,27,Quarterfinal,quarterfinal,4
12024149,27,Quarterfinal,quarterfinal,4
12024225,27,Quarterfinal,quarterfinal,4
12024236,27,Quarterfinal,quarterfinal,4
12024243,27,Quarterfinal,quarterfinal,4
12024248,27,Quarterfinal,quarterfinal,4
12024249,27,Quarterfinal,quarterfinal,4
12024252,27,Quarterfinal,quarterfinal,4
12024254,27,Quarterfinal,quarterfinal,4
12024307,27,Quarterfinal,quarterfinal,4
12024308,27,Quarterfinal,quarterfinal,4
12024356,27,Quarterfinal,quarterfinal,4
12024430,27,Quarterfinal,quarterfinal,4
12024431,27,Quarterfinal,quarterfinal,4
12024440,27,Quarterfinal,quarterfinal,4
12024550,27,Quarterfinal,quarterfinal,4
12024572,27,Quarterfinal,quarterfinal,4
12024628,27,Quarterfinal,quarterfinal,4
12024632,27,Quarterfinal,quarterfinal,4
12024644,27,Quarterfinal,quarterfinal,4
12024645,27,Quarterfinal,quarterfinal,4
12024652,27,Quarterfinal,quarterfinal,4
12024769,27,Quarterfinal,quarterfinal,4
12024782,27,Quarterfinal,quarterfinal,4
12024913,27,Quarterfinal,quarterfinal,4
12025016,27,Quarterfinal,quarterfinal,4
12025030,27,Quarterfinal,quarterfinal,4
12025056,27,Quarterfinal,quarterfinal,4
12025057,27,Quarterfinal,quarterfinal,4
12025085,27,Quarterfinal,quarterfinal,4
12025144,27,Quarterfinal,quarterfinal,4
11998445,5,Round of 16,round-of-16,8
11998446,5,Round of 16,round-of-16,8
11998447,5,Round of 16,round-of-16,8
11998452,27,Quarterfinal,quarterfinal,4
11998453,27,Quarterfinal,quarterfinal,4
11998454,27,Quarterfinal,quarterfinal,4
11998456,27,Quarterfinal,quarterfinal,4
11998459,5,Round of 16,round-of-16,8
11998664,28,Semifinal,semifinal,2
11998666,27,Quarterfinal,quarterfinal,4
11998667,27,Quarterfinal,quarterfinal,4
11998670,27,Quarterfinal,quarterfinal,4
11998671,27,Quarterfinal,quarterfinal,4
11998673,28,Semifinal,semifinal,2
11998772,5,Round of 16,round-of-16,8
11998776,27,Quarterfinal,quarterfinal,4
11998777,27,Quarterfinal,quarterfinal,4
11998779,27,Quarterfinal,quarterfinal,4
11998780,5,Round of 16,round-of-16,8
11998781,27,Quarterfinal,quarterfinal,4
11998784,5,Round of 16,round-of-16,8
11998786,5,Round of 16,round-of-16,8
11999004,5,Round of 16,round-of-16,8
11999005,5,Round of 16,round-of-16,8
11999006,27,Quarterfinal,quarterfinal,4
11999007,5,Round of 16,round-of-16,8
11999009,5,Round of 16,round-of-16,8
11999011,5,Round of 16,round-of-16,8
11999014,27,Quarterfinal,quarterfinal,4
11999015,27,Quarterfinal,quarterfinal,4
11999018,28,Semifinal,semifinal,2
11999019,27,Quarterfinal,quarterfinal,4
11999206,27,Quarterfinal,quarterfinal,4
11999207,27,Quarterfinal,quarterfinal,4
11999208,27,Quarterfinal,quarterfinal,4
11999211,5,Round of 16,round-of-16,8
11999212,5,Round of 16,round-of-16,8
11999213,5,Round of 16,round-of-16,8
11999214,27,Quarterfinal,quarterfinal,4
11999219,5,Round of 16,round-of-16,8
12002041,5,Round of 16,round-of-16,8
12002049,5,Round of 16,round-of-16,8
12002050,5,Round of 16,round-of-16,8
12002051,5,Round of 16,round-of-16,8
12002053,5,Round of 16,round-of-16,8
12002055,5,Round of 16,round-of-16,8
12002057,27,Quarterfinal,quarterfinal,4
12002058,27,Quarterfinal,quarterfinal,4
12002059,27,Quarterfinal,quarterfinal,4
12002060,27,Quarterfinal,quarterfinal,4
12002061,27,Quarterfinal,quarterfinal,4
12002064,27,Quarterfinal,quarterfinal,4
12002065,27,Quarterfinal,quarterfinal,4
12002066,28,Semifinal,semifinal,2
12002067,28,Semifinal,semifinal,2
12002068,27,Quarterfinal,quarterfinal,4
12002072,28,Semifinal,semifinal,2
12017513,5,Round of 16,round-of-16,8
12017514,5,Round of 16,round-of-16,8
12018899,5,Round of 16,round-of-16,8
12019043,5,Round of 16,round-of-16,8
12019658,5,Round of 16,round-of-16,8
12020048,5,Round of 16,round-of-16,8
12021538,5,Round of 16,round-of-16,8
12021658,5,Round of 16,round-of-16,8
12022282,5,Round of 16,round-of-16,8
12022321,5,Round of 16,round-of-16,8
12022492,5,Round of 16,round-of-16,8
12022526,5,Round of 16,round-of-16,8
12022528,5,Round of 16,round-of-16,8
12022562,5,Round of 16,round-of-16,8
12022672,5,Round of 16,round-of-16,8
12022675,5,Round of 16,round-of-16,8
12022685,5,Round of 16,round-of-16,8
12022703,5,Round of 16,round-of-16,8
12022718,5,Round of 16,round-of-16,8
12022727,5,Round of 16,round-of-16,8
12022801,5,Round of 16,round-of-16,8
12022802,5,Round of 16,round-of-16,8
12023335,27,Quarterfinal,quarterfinal,4
12023340,27,Quarterfinal,quarterfinal,4
12023461,27,Quarterfinal,quarterfinal,4
12023462,27,Quarterfinal,quarterfinal,4
12023465,27,Quarterfinal,quarterfinal,4
12023470,27,Quarterfinal,quarterfinal,4
12024064,27,Quarterfinal,quarterfinal,4
12024149,27,Quarterfinal,quarterfinal,4
12024225,27,Quarterfinal,quarterfinal,4
12024226,27,Quarterfinal,quarterfinal,4
12024236,27,Quarterfinal,quarterfinal,4
12024243,27,Quarterfinal,quarterfinal,4
12024245,27,Quarterfinal,quarterfinal,4
12024248,27,Quarterfinal,quarterfinal,4
12024249,27,Quarterfinal,quarterfinal,4
12024252,27,Quarterfinal,quarterfinal,4
12024254,27,Quarterfinal,quarterfinal,4
12024307,27,Quarterfinal,quarterfinal,4
12024308,27,Quarterfinal,quarterfinal,4
12024355,27,Quarterfinal,quarterfinal,4
12024356,27,Quarterfinal,quarterfinal,4
12024365,27,Quarterfinal,quarterfinal,4
12024371,27,Quarterfinal,quarterfinal,4
12024430,27,Quarterfinal,quarterfinal,4
12024431,27,Quarterfinal,quarterfinal,4
12024435,27,Quarterfinal,quarterfinal,4
12024440,27,Quarterfinal,quarterfinal,4
12024489,27,Quarterfinal,quarterfinal,4
12024550,27,Quarterfinal,quarterfinal,4
12024572,27,Quarterfinal,quarterfinal,4
12024628,27,Quarterfinal,quarterfinal,4
12024632,27,Quarterfinal,quarterfinal,4
12024644,27,Quarterfinal,quarterfinal,4
12024645,27,Quarterfinal,quarterfinal,4
12024652,27,Quarterfinal,quarterfinal,4
12024769,27,Quarterfinal,quarterfinal,4
12024782,27,Quarterfinal,quarterfinal,4
12024794,27,Quarterfinal,quarterfinal,4
12024913,27,Quarterfinal,quarterfinal,4
12025016,27,Quarterfinal,quarterfinal,4
12025030,27,Quarterfinal,quarterfinal,4
12025044,27,Quarterfinal,quarterfinal,4
12025056,27,Quarterfinal,quarterfinal,4
12025057,27,Quarterfinal,quarterfinal,4
12025061,27,Quarterfinal,quarterfinal,4
12025067,27,Quarterfinal,quarterfinal,4
12025085,27,Quarterfinal,quarterfinal,4
12025133,27,Quarterfinal,quarterfinal,4
12025142,27,Quarterfinal,quarterfinal,4
12025144,27,Quarterfinal,quarterfinal,4
12025149,27,Quarterfinal,quarterfinal,4
12025174,27,Quarterfinal,quarterfinal,4
12025679,28,Semifinal,semifinal,2
12025752,28,Semifinal,semifinal,2
12025849,28,Semifinal,semifinal,2
12026470,28,Semifinal,semifinal,2
12026623,28,Semifinal,semifinal,2
12026792,28,Semifinal,semifinal,2
12026797,28,Semifinal,semifinal,2
12026987,28,Semifinal,semifinal,2
12027048,28,Semifinal,semifinal,2
12027148,28,Semifinal,semifinal,2
12027491,28,Semifinal,semifinal,2
12027494,28,Semifinal,semifinal,2
12027539,28,Semifinal,semifinal,2
12027547,28,Semifinal,semifinal,2
12027611,28,Semifinal,semifinal,2
12027640,1,Qualification round 1,qualification-round-1,
12027641,1,Qualification round 1,qualification-round-1,
12027643,1,Qualification round 1,qualification-round-1,
12027644,1,Qualification round 1,qualification-round-1,
12027645,1,Qualification round 1,qualification-round-1,
12027646,1,Qualification round 1,qualification-round-1,
12027647,1,Qualification round 1,qualification-round-1,
12027648,1,Qualification round 1,qualification-round-1,
12027649,1,Qualification round 1,qualification-round-1,
12027651,1,Qualification round 1,qualification-round-1,
12027652,1,Qualification round 1,qualification-round-1,
12027653,28,Semifinal,semifinal,2
12027654,1,Qualification round 1,qualification-round-1,
12027665,1,Qualification round 1,qualification-round-1,
12027666,1,Qualification round 1,qualification-round-1,
12027667,1,Qualification round 1,qualification-round-1,
12027668,1,Qualification round 1,qualification-round-1,
12027669,1,Qualification round 1,qualification-round-1,
12027672,1,Qualification round 1,qualification-round-1,
12027673,1,Qualification round 1,qualification-round-1,
12027674,1,Qualification round 1,qualification-round-1,
12027677,1,Qualification round 1,qualification-round-1,
12027678,1,Qualification round 1,qualification-round-1,
12027679,1,Qualification round 1,qualification-round-1,
12027680,1,Qualification round 1,qualification-round-1,
12027950,28,Semifinal,semifinal,2
12027973,1,Qualification round 1,qualification-round-1,
12027974,1,Qualification round 1,qualification-round-1,
12027975,1,Qualification round 1,qualification-round-1,
12027978,1,Qualification round 1,qualification-round-1,
12027980,1,Qualification round 1,qualification-round-1,
12027981,1,Qualification round 1,qualification-round-1,
12027982,1,Qualification round 1,qualification-round-1,
12027984,1,Qualification round 1,qualification-round-1,
12028146,28,Semifinal,semifinal,2
12028542,28,Semifinal,semifinal,2
12029656,1,Qualification round 1,qualification-round-1,
12029664,1,Qualification round 1,qualification-round-1,
12038683,28,Semifinal,semifinal,2
12038684,28,Semifinal,semifinal,2
12038726,28,Semifinal,semifinal,2
11998456,27,Quarterfinal,quarterfinal,4
11998453,27,Quarterfinal,quarterfinal,4
11998454,27,Quarterfinal,quarterfinal,4
11998452,27,Quarterfinal,quarterfinal,4
11998458,28,Semifinal,semifinal,2
11998457,28,Semifinal,semifinal,2
12002065,27,Quarterfinal,quarterfinal,4
12002068,27,Quarterfinal,quarterfinal,4
12002059,27,Quarterfinal,quarterfinal,4
12002061,27,Quarterfinal,quarterfinal,4
12002072,28,Semifinal,semifinal,2
12002070,28,Semifinal,semifinal,2
12002073,29,Final,final,1
12002060,27,Quarterfinal,quarterfinal,4
12002066,28,Semifinal,semifinal,2
12002067,28,Semifinal,semifinal,2
12002069,29,Final,final,1
12028955,1,Qualification round 1,qualification-round-1,
12028951,1,Qualification round 1,qualification-round-1,
12028956,1,Qualification round 1,qualification-round-1,
12028953,1,Qualification round 1,qualification-round-1,
12028954,1,Qualification round 1,qualification-round-1,
12028957,1,Qualification round 1,qualification-round-1,
12028952,1,Qualification round 1,qualification-round-1,
12028958,1,Qualification round 1,qualification-round-1,
12039866,1,Qualification round 1,qualification-round-1,
12039861,1,Qualification round 1,qualification-round-1,
12039867,1,Qualification round 1,qualification-round-1,
12039863,1,Qualification round 1,qualification-round-1,
12039865,1,Qualification round 1,qualification-round-1,
12027641,1,Qualification round 1,qualification-round-1,
12029664,1,Qualification round 1,qualification-round-1,
12027640,1,Qualification round 1,qualification-round-1,
12029656,1,Qualification round 1,qualification-round-1,
12027644,1,Qualification round 1,qualification-round-1,
12027643,1,Qualification round 1,qualification-round-1,
12027645,1,Qualification round 1,qualification-round-1,
12027648,1,Qualification round 1,qualification-round-1,
12027649,1,Qualification round 1,qualification-round-1,
12027647,1,Qualification round 1,qualification-round-1,
12027646,1,Qualification round 1,qualification-round-1,
12027651,1,Qualification round 1,qualification-round-1,
12027654,1,Qualification round 1,qualification-round-1,
12027652,1,Qualification round 1,qualification-round-1,
12027973,1,Qualification round 1,qualification-round-1,
12027981,1,Qualification round 1,qualification-round-1,
12027974,1,Qualification round 1,qualification-round-1,
12027975,1,Qualification round 1,qualification-round-1,
12027980,1,Qualification round 1,qualification-round-1,
12027978,1,Qualification round 1,qualification-round-1,
12027982,1,Qualification round 1,qualification-round-1,
12027984,1,Qualification round 1,qualification-round-1,
12027979,1,Qualification round 1,qualification-round-1,
12027983,1,Qualification round 1,qualification-round-1,
12027977,1,Qualification round 1,qualification-round-1,
12027976,1,Qualification round 1,qualification-round-1,
11998664,28,Semifinal,semifinal,2
11998673,28,Semifinal,semifinal,2
11998663,29,Final,final,1
11998776,27,Quarterfinal,quarterfinal,4
11998777,27,Quarterfinal,quarterfinal,4
11998781,27,Quarterfinal,quarterfinal,4
11998779,27,Quarterfinal,quarterfinal,4
11998775,28,Semifinal,semifinal,2
11998778,28,Semifinal,semifinal,2
11999014,27,Quarterfinal,quarterfinal,4
11999015,27,Quarterfinal,quarterfinal,4
11999019,27,Quarterfinal,quarterfinal,4
11999006,27,Quarterfinal,quarterfinal,4
11999018,28,Semifinal,semifinal,2
11999008,28,Semifinal,semifinal,2
11999016,29,Final,final,1
11999207,27,Quarterfinal,quarterfinal,4
11999208,27,Quarterfinal,quarterfinal,4
11999214,27,Quarterfinal,quarterfinal,4
11999206,27,Quarterfinal,quarterfinal,4
11999216,28,Semifinal,semifinal,2
11999217,28,Semifinal,semifinal,2
12040682,1,Qualification round 1,qualification-round-1,
12039192,1,Qualification round 1,qualification-round-1,
12039179,1,Qualification round 1,qualification-round-1,
12039202,1,Qualification round 1,qualification-round-1,
12039196,1,Qualification round 1,qualification-round-1,
12039181,1,Qualification round 1,qualification-round-1,
12039193,1,Qualification round 1,qualification-round-1,
12039195,1,Qualification round 1,qualification-round-1,
12039180,1,Qualification round 1,qualification-round-1,
12039191,1,Qualification round 1,qualification-round-1,
12039194,1,Qualification round 1,qualification-round-1,
12039178,1,Qualification round 1,qualification-round-1,
12039190,1,Qualification round 1,qualification-round-1,
12039902,1,Qualification round 1,qualification-round-1,
12039906,1,Qualification round 1,qualification-round-1,
12039876,1,Qualification round 1,qualification-round-1,
12039909,1,Qualification round 1,qualification-round-1,
12039905,1,Qualification round 1,qualification-round-1,
12039911,1,Qualification round 1,qualification-round-1,
12039907,1,Qualification round 1,qualification-round-1,
12039912,1,Qualification round 1,qualification-round-1,
12027665,1,Qualification round 1,qualification-round-1,
12027669,1,Qualification round 1,qualification-round-1,
12027679,1,Qualification round 1,qualification-round-1,
12027666,1,Qualification round 1,qualification-round-1,
12027678,1,Qualification round 1,qualification-round-1,
12027674,1,Qualification round 1,qualification-round-1,
12027668,1,Qualification round 1,qualification-round-1,
12027667,1,Qualification round 1,qualification-round-1,
12027673,1,Qualification round 1,qualification-round-1,
12027677,1,Qualification round 1,qualification-round-1,
12027672,1,Qualification round 1,qualification-round-1,
12027680,1,Qualification round 1,qualification-round-1,
12026623,28,Semifinal,semifinal,2
12027491,28,Semifinal,semifinal,2
12038725,29,Final,final,1
12026987,28,Semifinal,semifinal,2
12027048,28,Semifinal,semifinal,2
12038651,29,Final,final,1
12024226,27,Quarterfinal,quarterfinal,4
12024355,27,Quarterfinal,quarterfinal,4
12024365,27,Quarterfinal,quarterfinal,4
12024245,27,Quarterfinal,quarterfinal,4
12038726,28,Semifinal,semifinal,2
12039054,28,Semifinal,semifinal,2
12039714,29,Final,final,1
12026797,28,Semifinal,semifinal,2
12026792,28,Semifinal,semifinal,2
12038552,29,Final,final,1
12025085,27,Quarterfinal,quarterfinal,4
12025044,27,Quarterfinal,quarterfinal,4
12025061,27,Quarterfinal,quarterfinal,4
12028542,28,Semifinal,semifinal,2
12028146,28,Semifinal,semifinal,2
12039364,29,Final,final,1
12025144,27,Quarterfinal,quarterfinal,4
12025067,27,Quarterfinal,quarterfinal,4
12027547,28,Semifinal,semifinal,2
12027985,28,Semifinal,semifinal,2
12039718,29,Final,final,1
12027148,28,Semifinal,semifinal,2
12027494,28,Semifinal,semifinal,2
12038672,29,Final,final,1
12025752,28,Semifinal,semifinal,2
12025679,28,Semifinal,semifinal,2
12029387,29,Final,final,1
12025849,28,Semifinal,semifinal,2
12026470,28,Semifinal,semifinal,2
12038624,29,Final,final,1
12024794,27,Quarterfinal,quarterfinal,4
12024371,27,Quarterfinal,quarterfinal,4
12024435,27,Quarterfinal,quarterfinal,4
12024489,27,Quarterfinal,quarterfinal,4
12038683,28,Semifinal,semifinal,2
12038684,28,Semifinal,semifinal,2
12039389,29,Final,final,1
12025057,27,Quarterfinal,quarterfinal,4
12024644,27,Quarterfinal,quarterfinal,4
12027950,28,Semifinal,semifinal,2
12027653,28,Semifinal,semifinal,2
12039340,29,Final,final,1
12025133,27,Quarterfinal,quarterfinal,4
12025149,27,Quarterfinal,quarterfinal,4
12025142,27,Quarterfinal,quarterfinal,4
12025174,27,Quarterfinal,quarterfinal,4
12028250,28,Semifinal,semifinal,2
12028607,28,Semifinal,semifinal,2
12027611,28,Semifinal,semifinal,2
12027539,28,Semifinal,semifinal,2
12038599,29,Final,final,1
12039886,1,Qualification round 1,qualification-round-1,
12038860,6,Round of 32,round-of-32,16
11998458,28,Semifinal,semifinal,2
11998457,28,Semifinal,semifinal,2
11998455,29,Final,final,1
12039077,6,Round of 32,round-of-32,16
12041918,6,Round of 32,round-of-32,16
12039075,6,Round of 32,round-of-32,16
12002072,28,Semifinal,semifinal,2
12002070,28,Semifinal,semifinal,2
12002073,29,Final,final,1
12039293,6,Round of 32,round-of-32,16
12039297,6,Round of 32,round-of-32,16
12039298,6,Round of 32,round-of-32,16
12039299,6,Round of 32,round-of-32,16
12039455,6,Round of 32,round-of-32,16
12042459,6,Round of 32,round-of-32,16
12002069,29,Final,final,1
12028955,1,Qualification round 1,qualification-round-1,
12028951,1,Qualification round 1,qualification-round-1,
12028956,1,Qualification round 1,qualification-round-1,
12028953,1,Qualification round 1,qualification-round-1,
12028954,1,Qualification round 1,qualification-round-1,
12028957,1,Qualification round 1,qualification-round-1,
12028952,1,Qualification round 1,qualification-round-1,
12028958,1,Qualification round 1,qualification-round-1,
12040508,1,Qualification round 1,qualification-round-1,
12040506,1,Qualification round 1,qualification-round-1,
12040509,1,Qualification round 1,qualification-round-1,
12040507,1,Qualification round 1,qualification-round-1,
12040510,1,Qualification round 1,qualification-round-1,
12040512,1,Qualification round 1,qualification-round-1,
12040511,1,Qualification round 1,qualification-round-1,
12040515,1,Qualification round 1,qualification-round-1,
12039866,1,Qualification round 1,qualification-round-1,
12039861,1,Qualification round 1,qualification-round-1,
12039867,1,Qualification round 1,qualification-round-1,
12039863,1,Qualification round 1,qualification-round-1,
12039865,1,Qualification round 1,qualification-round-1,
12039862,1,Qualification round 1,qualification-round-1,
12039860,1,Qualification round 1,qualification-round-1,
12039868,1,Qualification round 1,qualification-round-1,
12027652,1,Qualification round 1,qualification-round-1,
12027978,1,Qualification round 1,qualification-round-1,
12027982,1,Qualification round 1,qualification-round-1,
12027984,1,Qualification round 1,qualification-round-1,
