match_id,season_id,name,year
11974053,55584,Davis Cup 2024,2024
11974066,55584,Davis Cup 2024,2024
11998445,55448,"ATP Montpellier, France Men Singles 2024",2024
11998446,55448,"ATP Montpellier, France Men Singles 2024",2024
11998447,55448,"ATP Montpellier, France Men Singles 2024",2024
11998448,55448,"ATP Montpellier, France Men Singles 2024",2024
11998449,55448,"ATP Montpellier, France Men Singles 2024",2024
11998450,55448,"ATP Montpellier, France Men Singles 2024",2024
11998451,55448,"ATP Montpellier, France Men Singles 2024",2024
11998456,55448,"ATP Montpellier, France Men Singles 2024",2024
11998459,55448,"ATP Montpellier, France Men Singles 2024",2024
11998666,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998667,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998670,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998671,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998672,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998674,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998675,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998676,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998772,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998774,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998780,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998782,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998783,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998784,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998785,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998786,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11999004,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999005,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999007,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999009,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999010,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999011,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999012,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999013,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999014,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999209,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999210,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999211,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999212,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999213,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999215,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999219,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999220,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
12001976,55584,Davis Cup 2024,2024
12002040,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002041,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002042,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002043,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002044,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002048,56556,"WTA Linz, Austria Women Singles 2024",2024
12002049,56556,"WTA Linz, Austria Women Singles 2024",2024
12002050,56556,"WTA Linz, Austria Women Singles 2024",2024
12002051,56556,"WTA Linz, Austria Women Singles 2024",2024
12002052,56556,"WTA Linz, Austria Women Singles 2024",2024
12002053,56556,"WTA Linz, Austria Women Singles 2024",2024
12002055,56556,"WTA Linz, Austria Women Singles 2024",2024
12002057,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002058,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002060,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002064,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002065,56556,"WTA Linz, Austria Women Singles 2024",2024
12002068,56556,"WTA Linz, Austria Women Singles 2024",2024
12002078,55584,Davis Cup 2024,2024
12002109,55584,Davis Cup 2024,2024
12002112,55584,Davis Cup 2024,2024
12010829,55448,"ATP Montpellier, France Men Singles 2024",2024
12010830,55448,"ATP Montpellier, France Men Singles 2024",2024
12011297,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
12011301,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
12011306,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
12014547,56556,"WTA Linz, Austria Women Singles 2024",2024
12016976,56556,"WTA Linz, Austria Women Singles 2024",2024
12017442,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017453,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017455,57910,"ITF Egypt F1, Men Singles 2024",2024
12017458,57910,"ITF Egypt F1, Men Singles 2024",2024
12017459,57910,"ITF Egypt F1, Men Singles 2024",2024
12017462,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017463,57910,"ITF Egypt F1, Men Singles 2024",2024
12017464,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017465,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017468,57926,"ITF Turkey 04A, Women Singles 2024",2024
12017473,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017477,57934,"ITF Portugal 02A, Women Singles 2024",2024
12017480,57914,"ITF Turkey F4, Men Singles 2024",2024
12017483,57914,"ITF Turkey F4, Men Singles 2024",2024
12017488,57912,"ITF France F3, Men Singles 2024",2024
12017495,57912,"ITF France F3, Men Singles 2024",2024
12017501,57912,"ITF France F3, Men Singles 2024",2024
12017504,57932,"ITF USA 05A, Women Singles 2024",2024
12017505,57932,"ITF USA 05A, Women Singles 2024",2024
12017506,57912,"ITF France F3, Men Singles 2024",2024
12017510,57932,"ITF USA 05A, Women Singles 2024",2024
12017511,57932,"ITF USA 05A, Women Singles 2024",2024
12017513,57932,"ITF USA 05A, Women Singles 2024",2024
12017514,57932,"ITF USA 05A, Women Singles 2024",2024
12017517,57922,"ITF France 05A, Women Singles 2024",2024
12017520,57922,"ITF France 05A, Women Singles 2024",2024
12017522,57922,"ITF France 05A, Women Singles 2024",2024
12017523,57922,"ITF France 05A, Women Singles 2024",2024
12017526,57922,"ITF France 05A, Women Singles 2024",2024
12017528,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12017533,57922,"ITF France 05A, Women Singles 2024",2024
12017539,57918,"ITF Tunisia F6, Men Singles 2024",2024
12017648,57930,"ITF Australia 01A, Women Singles 2024",2024
12017656,57930,"ITF Australia 01A, Women Singles 2024",2024
12018083,57924,"ITF India 03A, Women Singles 2024",2024
12018812,57914,"ITF Turkey F4, Men Singles 2024",2024
12018833,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12018836,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12018842,57910,"ITF Egypt F1, Men Singles 2024",2024
12018844,57910,"ITF Egypt F1, Men Singles 2024",2024
12018847,57910,"ITF Egypt F1, Men Singles 2024",2024
12018849,57910,"ITF Egypt F1, Men Singles 2024",2024
12018857,57914,"ITF Turkey F4, Men Singles 2024",2024
12018899,57934,"ITF Portugal 02A, Women Singles 2024",2024
12018932,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018933,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018934,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018937,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018939,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018941,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018944,57920,"ITF Egypt 01A, Women Singles 2024",2024
12018945,57920,"ITF Egypt 01A, Women Singles 2024",2024
12019043,57912,"ITF France F3, Men Singles 2024",2024
12019094,57918,"ITF Tunisia F6, Men Singles 2024",2024
12019105,57915,"ITF Tunisia F5, Men Singles 2024",2024
12019106,57912,"ITF France F3, Men Singles 2024",2024
12019658,57912,"ITF France F3, Men Singles 2024",2024
12019672,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12019673,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12019677,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12019755,57934,"ITF Portugal 02A, Women Singles 2024",2024
12019899,57934,"ITF Portugal 02A, Women Singles 2024",2024
12019944,57922,"ITF France 05A, Women Singles 2024",2024
12019945,57922,"ITF France 05A, Women Singles 2024",2024
12019949,57922,"ITF France 05A, Women Singles 2024",2024
12019979,57912,"ITF France F3, Men Singles 2024",2024
12020048,57932,"ITF USA 05A, Women Singles 2024",2024
12020068,57932,"ITF USA 05A, Women Singles 2024",2024
12020069,57932,"ITF USA 05A, Women Singles 2024",2024
12020070,57932,"ITF USA 05A, Women Singles 2024",2024
12020071,57932,"ITF USA 05A, Women Singles 2024",2024
12020072,57932,"ITF USA 05A, Women Singles 2024",2024
12020073,57932,"ITF USA 05A, Women Singles 2024",2024
12020074,57932,"ITF USA 05A, Women Singles 2024",2024
12020075,57932,"ITF USA 05A, Women Singles 2024",2024
12020509,57930,"ITF Australia 01A, Women Singles 2024",2024
12020510,57930,"ITF Australia 01A, Women Singles 2024",2024
12020513,57930,"ITF Australia 01A, Women Singles 2024",2024
12020532,57930,"ITF Australia 01A, Women Singles 2024",2024
12020544,57930,"ITF Australia 01A, Women Singles 2024",2024
12020555,57930,"ITF Australia 01A, Women Singles 2024",2024
12020624,57924,"ITF India 03A, Women Singles 2024",2024
12020718,57924,"ITF India 03A, Women Singles 2024",2024
12021294,57914,"ITF Turkey F4, Men Singles 2024",2024
12021309,57914,"ITF Turkey F4, Men Singles 2024",2024
12021318,57924,"ITF India 03A, Women Singles 2024",2024
12021328,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021399,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021419,57924,"ITF India 03A, Women Singles 2024",2024
12021434,57924,"ITF India 03A, Women Singles 2024",2024
12021435,57924,"ITF India 03A, Women Singles 2024",2024
12021442,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021451,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021493,57918,"ITF Tunisia F6, Men Singles 2024",2024
12021494,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021502,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021503,57914,"ITF Turkey F4, Men Singles 2024",2024
12021508,57914,"ITF Turkey F4, Men Singles 2024",2024
12021512,55584,Davis Cup 2024,2024
12021516,55584,Davis Cup 2024,2024
12021518,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12021519,57910,"ITF Egypt F1, Men Singles 2024",2024
12021521,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12021522,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021530,57922,"ITF France 05A, Women Singles 2024",2024
12021532,57924,"ITF India 03A, Women Singles 2024",2024
12021538,57920,"ITF Egypt 01A, Women Singles 2024",2024
12021539,57918,"ITF Tunisia F6, Men Singles 2024",2024
12021558,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
12021562,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021566,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12021581,57910,"ITF Egypt F1, Men Singles 2024",2024
12021589,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021590,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021599,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021601,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
12021605,57922,"ITF France 05A, Women Singles 2024",2024
12021622,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021623,57926,"ITF Turkey 04A, Women Singles 2024",2024
12021624,57915,"ITF Tunisia F5, Men Singles 2024",2024
12021658,57934,"ITF Portugal 02A, Women Singles 2024",2024
12021659,57918,"ITF Tunisia F6, Men Singles 2024",2024
12021806,57920,"ITF Egypt 01A, Women Singles 2024",2024
12021807,57910,"ITF Egypt F1, Men Singles 2024",2024
12021848,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022185,57918,"ITF Tunisia F6, Men Singles 2024",2024
12022248,57918,"ITF Tunisia F6, Men Singles 2024",2024
12022250,57912,"ITF France F3, Men Singles 2024",2024
12022251,57914,"ITF Turkey F4, Men Singles 2024",2024
12022262,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12022282,57912,"ITF France F3, Men Singles 2024",2024
12022295,57918,"ITF Tunisia F6, Men Singles 2024",2024
12022305,57910,"ITF Egypt F1, Men Singles 2024",2024
12022321,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022327,57922,"ITF France 05A, Women Singles 2024",2024
12022336,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12022371,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022396,57910,"ITF Egypt F1, Men Singles 2024",2024
12022430,57922,"ITF France 05A, Women Singles 2024",2024
12022438,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022439,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12022452,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022453,57918,"ITF Tunisia F6, Men Singles 2024",2024
12022492,57922,"ITF France 05A, Women Singles 2024",2024
12022513,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022525,57910,"ITF Egypt F1, Men Singles 2024",2024
12022526,57912,"ITF France F3, Men Singles 2024",2024
12022527,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022528,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022562,57922,"ITF France 05A, Women Singles 2024",2024
12022672,57922,"ITF France 05A, Women Singles 2024",2024
12022674,57912,"ITF France F3, Men Singles 2024",2024
12022675,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022680,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022685,57932,"ITF USA 05A, Women Singles 2024",2024
12022703,57932,"ITF USA 05A, Women Singles 2024",2024
12022718,57922,"ITF France 05A, Women Singles 2024",2024
12022727,57932,"ITF USA 05A, Women Singles 2024",2024
12022801,57932,"ITF USA 05A, Women Singles 2024",2024
12022802,57932,"ITF USA 05A, Women Singles 2024",2024
12023335,57930,"ITF Australia 01A, Women Singles 2024",2024
12023340,57930,"ITF Australia 01A, Women Singles 2024",2024
12023348,55584,Davis Cup 2024,2024
12023350,55584,Davis Cup 2024,2024
12023352,55584,Davis Cup 2024,2024
12023353,55584,Davis Cup 2024,2024
12023361,55584,Davis Cup 2024,2024
12023362,55584,Davis Cup 2024,2024
12023461,57924,"ITF India 03A, Women Singles 2024",2024
12023462,57930,"ITF Australia 01A, Women Singles 2024",2024
12023465,57924,"ITF India 03A, Women Singles 2024",2024
12023470,57930,"ITF Australia 01A, Women Singles 2024",2024
12024041,55584,Davis Cup 2024,2024
12024043,55584,Davis Cup 2024,2024
12024064,57924,"ITF India 03A, Women Singles 2024",2024
12024149,57924,"ITF India 03A, Women Singles 2024",2024
12024225,57914,"ITF Turkey F4, Men Singles 2024",2024
12024232,55584,Davis Cup 2024,2024
12024235,55584,Davis Cup 2024,2024
12024236,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024243,57914,"ITF Turkey F4, Men Singles 2024",2024
12024248,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024249,57914,"ITF Turkey F4, Men Singles 2024",2024
12024252,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024254,57910,"ITF Egypt F1, Men Singles 2024",2024
12024307,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024308,57914,"ITF Turkey F4, Men Singles 2024",2024
12024356,57910,"ITF Egypt F1, Men Singles 2024",2024
12024368,55584,Davis Cup 2024,2024
12024386,55584,Davis Cup 2024,2024
12024387,55584,Davis Cup 2024,2024
12024430,57920,"ITF Egypt 01A, Women Singles 2024",2024
12024431,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024440,57922,"ITF France 05A, Women Singles 2024",2024
12024550,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024572,57920,"ITF Egypt 01A, Women Singles 2024",2024
12024628,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024632,57910,"ITF Egypt F1, Men Singles 2024",2024
12024643,55584,Davis Cup 2024,2024
12024644,57934,"ITF Portugal 02A, Women Singles 2024",2024
12024645,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024652,57910,"ITF Egypt F1, Men Singles 2024",2024
12024769,57912,"ITF France F3, Men Singles 2024",2024
12024782,57934,"ITF Portugal 02A, Women Singles 2024",2024
12024913,57920,"ITF Egypt 01A, Women Singles 2024",2024
12025016,57920,"ITF Egypt 01A, Women Singles 2024",2024
12025030,57934,"ITF Portugal 02A, Women Singles 2024",2024
12025056,57922,"ITF France 05A, Women Singles 2024",2024
12025057,57934,"ITF Portugal 02A, Women Singles 2024",2024
12025085,57912,"ITF France F3, Men Singles 2024",2024
12025144,57922,"ITF France 05A, Women Singles 2024",2024
12025672,55584,Davis Cup 2024,2024
11974052,55584,Davis Cup 2024,2024
11974053,55584,Davis Cup 2024,2024
11974066,55584,Davis Cup 2024,2024
11974067,55584,Davis Cup 2024,2024
11974068,55584,Davis Cup 2024,2024
11974071,55584,Davis Cup 2024,2024
11987997,55584,Davis Cup 2024,2024
11998445,55448,"ATP Montpellier, France Men Singles 2024",2024
11998446,55448,"ATP Montpellier, France Men Singles 2024",2024
11998447,55448,"ATP Montpellier, France Men Singles 2024",2024
11998452,55448,"ATP Montpellier, France Men Singles 2024",2024
11998453,55448,"ATP Montpellier, France Men Singles 2024",2024
11998454,55448,"ATP Montpellier, France Men Singles 2024",2024
11998456,55448,"ATP Montpellier, France Men Singles 2024",2024
11998459,55448,"ATP Montpellier, France Men Singles 2024",2024
11998664,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998666,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998667,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998670,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998671,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998673,56670,"ATP Challenger Burnie, Australia Men Singles 2024",2024
11998772,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998776,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998777,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998779,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998780,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998781,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998784,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11998786,56683,"ATP Challenger Cleveland, USA Men Singles 2024",2024
11999004,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999005,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999006,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999007,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999009,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999011,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999014,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999015,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999018,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999019,56674,"ATP Challenger Koblenz, Germany Men Singles 2024",2024
11999206,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999207,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999208,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999211,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999212,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999213,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999214,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
11999219,56695,"ATP Challenger Piracicaba, Brazil Men Singles 2024",2024
12001944,55584,Davis Cup 2024,2024
12001976,55584,Davis Cup 2024,2024
12002041,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002049,56556,"WTA Linz, Austria Women Singles 2024",2024
12002050,56556,"WTA Linz, Austria Women Singles 2024",2024
12002051,56556,"WTA Linz, Austria Women Singles 2024",2024
12002053,56556,"WTA Linz, Austria Women Singles 2024",2024
12002055,56556,"WTA Linz, Austria Women Singles 2024",2024
12002057,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002058,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002059,56556,"WTA Linz, Austria Women Singles 2024",2024
12002060,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002061,56556,"WTA Linz, Austria Women Singles 2024",2024
12002064,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002065,56556,"WTA Linz, Austria Women Singles 2024",2024
12002066,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002067,56609,"WTA Hua Hin, Thailand Women Singles 2024",2024
12002068,56556,"WTA Linz, Austria Women Singles 2024",2024
12002072,56556,"WTA Linz, Austria Women Singles 2024",2024
12002078,55584,Davis Cup 2024,2024
12002102,55584,Davis Cup 2024,2024
12002109,55584,Davis Cup 2024,2024
12002112,55584,Davis Cup 2024,2024
12017513,57932,"ITF USA 05A, Women Singles 2024",2024
12017514,57932,"ITF USA 05A, Women Singles 2024",2024
12018899,57934,"ITF Portugal 02A, Women Singles 2024",2024
12019043,57912,"ITF France F3, Men Singles 2024",2024
12019658,57912,"ITF France F3, Men Singles 2024",2024
12020048,57932,"ITF USA 05A, Women Singles 2024",2024
12021512,55584,Davis Cup 2024,2024
12021513,55584,Davis Cup 2024,2024
12021514,55584,Davis Cup 2024,2024
12021515,55584,Davis Cup 2024,2024
12021516,55584,Davis Cup 2024,2024
12021538,57920,"ITF Egypt 01A, Women Singles 2024",2024
12021658,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022282,57912,"ITF France F3, Men Singles 2024",2024
12022321,57920,"ITF Egypt 01A, Women Singles 2024",2024
12022492,57922,"ITF France 05A, Women Singles 2024",2024
12022526,57912,"ITF France F3, Men Singles 2024",2024
12022528,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022562,57922,"ITF France 05A, Women Singles 2024",2024
12022672,57922,"ITF France 05A, Women Singles 2024",2024
12022675,57934,"ITF Portugal 02A, Women Singles 2024",2024
12022685,57932,"ITF USA 05A, Women Singles 2024",2024
12022703,57932,"ITF USA 05A, Women Singles 2024",2024
12022718,57922,"ITF France 05A, Women Singles 2024",2024
12022727,57932,"ITF USA 05A, Women Singles 2024",2024
12022801,57932,"ITF USA 05A, Women Singles 2024",2024
12022802,57932,"ITF USA 05A, Women Singles 2024",2024
12023335,57930,"ITF Australia 01A, Women Singles 2024",2024
12023340,57930,"ITF Australia 01A, Women Singles 2024",2024
12023348,55584,Davis Cup 2024,2024
12023349,55584,Davis Cup 2024,2024
12023350,55584,Davis Cup 2024,2024
12023351,55584,Davis Cup 2024,2024
12023352,55584,Davis Cup 2024,2024
12023353,55584,Davis Cup 2024,2024
12023354,55584,Davis Cup 2024,2024
12023355,55584,Davis Cup 2024,2024
12023356,55584,Davis Cup 2024,2024
12023358,55584,Davis Cup 2024,2024
12023359,55584,Davis Cup 2024,2024
12023360,55584,Davis Cup 2024,2024
12023361,55584,Davis Cup 2024,2024
12023362,55584,Davis Cup 2024,2024
12023461,57924,"ITF India 03A, Women Singles 2024",2024
12023462,57930,"ITF Australia 01A, Women Singles 2024",2024
12023465,57924,"ITF India 03A, Women Singles 2024",2024
12023470,57930,"ITF Australia 01A, Women Singles 2024",2024
12024039,55584,Davis Cup 2024,2024
12024040,55584,Davis Cup 2024,2024
12024041,55584,Davis Cup 2024,2024
12024042,55584,Davis Cup 2024,2024
12024043,55584,Davis Cup 2024,2024
12024064,57924,"ITF India 03A, Women Singles 2024",2024
12024149,57924,"ITF India 03A, Women Singles 2024",2024
12024225,57914,"ITF Turkey F4, Men Singles 2024",2024
12024226,57918,"ITF Tunisia F6, Men Singles 2024",2024
12024231,55584,Davis Cup 2024,2024
12024232,55584,Davis Cup 2024,2024
12024233,55584,Davis Cup 2024,2024
12024234,55584,Davis Cup 2024,2024
12024235,55584,Davis Cup 2024,2024
12024236,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024239,55584,Davis Cup 2024,2024
12024240,55584,Davis Cup 2024,2024
12024242,55584,Davis Cup 2024,2024
12024243,57914,"ITF Turkey F4, Men Singles 2024",2024
12024245,57918,"ITF Tunisia F6, Men Singles 2024",2024
12024248,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024249,57914,"ITF Turkey F4, Men Singles 2024",2024
12024252,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024254,57910,"ITF Egypt F1, Men Singles 2024",2024
12024307,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024308,57914,"ITF Turkey F4, Men Singles 2024",2024
12024355,57918,"ITF Tunisia F6, Men Singles 2024",2024
12024356,57910,"ITF Egypt F1, Men Singles 2024",2024
12024365,57918,"ITF Tunisia F6, Men Singles 2024",2024
12024368,55584,Davis Cup 2024,2024
12024369,55584,Davis Cup 2024,2024
12024370,55584,Davis Cup 2024,2024
12024371,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12024386,55584,Davis Cup 2024,2024
12024387,55584,Davis Cup 2024,2024
12024388,55584,Davis Cup 2024,2024
12024389,55584,Davis Cup 2024,2024
12024390,55584,Davis Cup 2024,2024
12024426,55584,Davis Cup 2024,2024
12024430,57920,"ITF Egypt 01A, Women Singles 2024",2024
12024431,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024435,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12024440,57922,"ITF France 05A, Women Singles 2024",2024
12024489,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12024510,55584,Davis Cup 2024,2024
12024512,55584,Davis Cup 2024,2024
12024513,55584,Davis Cup 2024,2024
12024514,55584,Davis Cup 2024,2024
12024550,57926,"ITF Turkey 04A, Women Singles 2024",2024
12024555,55584,Davis Cup 2024,2024
12024556,55584,Davis Cup 2024,2024
12024557,55584,Davis Cup 2024,2024
12024559,55584,Davis Cup 2024,2024
12024572,57920,"ITF Egypt 01A, Women Singles 2024",2024
12024613,55584,Davis Cup 2024,2024
12024614,55584,Davis Cup 2024,2024
12024615,55584,Davis Cup 2024,2024
12024617,55584,Davis Cup 2024,2024
12024628,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024632,57910,"ITF Egypt F1, Men Singles 2024",2024
12024637,55584,Davis Cup 2024,2024
12024640,55584,Davis Cup 2024,2024
12024641,55584,Davis Cup 2024,2024
12024642,55584,Davis Cup 2024,2024
12024643,55584,Davis Cup 2024,2024
12024644,57934,"ITF Portugal 02A, Women Singles 2024",2024
12024645,57915,"ITF Tunisia F5, Men Singles 2024",2024
12024652,57910,"ITF Egypt F1, Men Singles 2024",2024
12024769,57912,"ITF France F3, Men Singles 2024",2024
12024782,57934,"ITF Portugal 02A, Women Singles 2024",2024
12024794,57928,"ITF Tunisia 05A, Women Singles 2024",2024
12024837,55584,Davis Cup 2024,2024
12024838,55584,Davis Cup 2024,2024
12024840,55584,Davis Cup 2024,2024
12024913,57920,"ITF Egypt 01A, Women Singles 2024",2024
12024934,55584,Davis Cup 2024,2024
12024935,55584,Davis Cup 2024,2024
12025016,57920,"ITF Egypt 01A, Women Singles 2024",2024
12025030,57934,"ITF Portugal 02A, Women Singles 2024",2024
12025044,57912,"ITF France F3, Men Singles 2024",2024
12025056,57922,"ITF France 05A, Women Singles 2024",2024
12025057,57934,"ITF Portugal 02A, Women Singles 2024",2024
