match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
11974053,,,,NNfsQTf,1,3,1706878800,switzerland-netherlands,False
11974066,,,,hTfsrpg,2,3,1706871600,ukraine-usa,False
11998445,1,,3,nPBbsdgpc,2,3,1706810400,cazaux-auger-aliassime,False
11998446,2,,,PfAsFyjc,2,3,1706800800,cobolli-lestienne,False
11998447,1,4,,FQAsyUF,1,3,1706794200,martinez-coric,False
11998448,1,,7,REKsRDcb,1,3,1706707800,mmoh-muller,False
11998449,1,,WC,tUisWBZb,2,3,1706725200,mayot-paire,False
11998450,1,,2,qiXsFupb,2,3,1706730600,bublik-shapovalov,False
11998451,1,6,,eTBsULfc,1,3,1706787000,shevchenko-barrere,False
11998456,1,6,2,FupbsULfc,2,3,1706880600,shevchenko-bublik,False
11998459,1,1,Q,iMfcsvlnc,1,3,1706821500,rune-llamas-ruiz,False
11998666,2,,Q,mUpszMB,2,3,1706843100,imai-saville,False
11998667,1,6,2,PCtspnH,1,3,1706833800,polmans-uchiyama,False
11998670,1,,,qZmsury,2,3,1706839200,bolt-moriya,False
11998671,2,,5,rOGsBmTb,1,3,1706848500,sweeny-jasika,False
11998672,2,Q,8,zMBsGOuc,1,3,1706742000,sekulic-imai,False
11998674,1,,WC,mUpsaYed,1,3,1706754000,jones-saville,False
11998675,2,1,,rOGscZUb,2,3,1706742000,hijikata-jasika,False
11998676,2,,5,oZLbsBmTb,2,3,1706756100,sweeny-noguchi,False
11998772,2,WC,7,BVvsulqc,1,3,1706803200,vandecasteele-krueger,False
11998774,1,1,Q,lUpsJKac,1,3,1706738400,maloney-duckworth,False
11998780,1,,Q,hPFsTKIc,1,3,1706803200,quinn-kozlov,False
11998782,1,6,,DIosaOD,1,3,1706716800,fanselow-sandgren,False
11998783,2,A,4,VGosqaB,2,3,1706723400,rubin-kudla,False
11998784,1,,,RxAsTucc,1,3,1706814300,trotter-kwiatkowski,False
11998785,2,WC,5,PjJbshkIc,2,3,1706722500,cassone-kypson,False
11998786,1,3,Q,hQRbsUyed,1,3,1706830500,brady-nava,False
11999004,1,Q,2,vjjsBlUb,2,3,1706816400,nakashima-krajinovic,False
11999005,1,Q,A,eYzsWYDb,1,3,1706806800,naw-otte,False
11999007,1,LL,WC,fTxsTfvc,2,3,1706797800,rehberg-jorda-sanchis,False
11999009,1,5,Q,rfusibdb,1,3,1706796300,kolar-lamasine,False
11999010,1,1,,jdFbsZicc,1,3,1706785200,royer-rodionov,False
11999011,2,,,aBosrbx,1,3,1706792700,marie-travaglia,False
11999012,2,,,IIgsVBv,2,3,1706724900,damm-kukushkin,False
11999013,1,,7,dHIbsoegd,2,3,1706712000,blockx-molleker,False
11999014,1,,,aBosVBv,1,3,1706877300,damm-travaglia,False
11999209,2,WC,2,xxDbsBVGb,2,3,1706729400,alves-ugo-carabelli,False
11999210,1,,Q,YyqbsOZad,2,3,1706745900,feldbausch-stodder,False
11999211,2,,,AZwsaPC,2,3,1706797500,mager-casanova,False
11999212,1,,7,DvpbsDZfc,1,3,1706792400,pucinelli-de-almeida-lavagno,False
11999213,2,1,,yQwszpBc,1,3,1706799000,torres-coria,False
11999215,2,5,,ZPrshluc,2,3,1706712000,gill-cecchinato,False
11999219,2,Q,,AouscHhb,2,3,1706792400,weis-dutra-da-silva,False
11999220,1,A,3,pFFsUacd,2,3,1706721300,campana-lee-gakhov,False
12001976,,,,oNgsDowb,2,3,1706864400,lebanon-japan,False
12002040,2,,2,JltswDxc,2,3,1706788200,fruhvirtova-zhu,False
12002041,1,,,HljszwCc,1,3,1706794200,bai-rodionova-ar,False
12002042,1,,4,vPhsexcc,1,3,1706770800,volynets-maria,False
12002043,2,8,,eBtsAPv,2,3,1706781900,wang-schmiedlova,False
12002044,1,,7,Vktsfuu,2,3,1706708100,golubic-putintseva,False
12002048,1,Q,2,jfCsbqNb,2,3,1706724300,niemeier-alexandrova,False
12002049,1,5,,GqJbsFZfc,1,3,1706808600,cocciaretto-potapova,False
12002050,2,WC,3,QmvsLZAb,2,3,1706799600,yastremska-vekic,False
12002051,1,,,BXDstGHb,2,3,1706792400,burel-siniakova,False
12002052,1,,,WPhsziA,1,3,1706729400,boulter-pavlyuchenkova,False
12002053,1,4,,bwGsfbU,1,3,1706792400,bronzetti-mertens,False
12002055,2,1,Q,WOAstTac,1,3,1706820000,tauson-ostapenko,False
12002057,1,,Q,VjOsAwCc,1,3,1706871600,shnaider-galfi,False
12002058,1,3,7,VktsGYPb,1,3,1706857200,wang-xin-putintseva,False
12002060,1,,,APvsexcc,1,3,1706877300,volynets-wang,False
12002064,2,,2,HljsJlt,2,3,1706866200,zhu-rodionova-ar,False
12002065,2,,3,QmvstGHb,2,3,1706875200,burel-vekic,False
12002068,2,5,2,jfCsGqJb,2,3,1706881800,potapova-alexandrova,False
12002078,,,,AQfsttdb,1,3,1706864400,egypt-ecuador,False
12002109,,,,AhpsHaq,2,3,1706864400,poland-uzbekistan,False
12002112,,,,ZpWsXdyb,2,3,1706842800,turkey-new-zealand,False
12010829,2,,8,UWfsFyjc,1,3,1706714400,cobolli-monfils,False
12010830,1,,,PfAspwT,2,3,1706711700,zapata-miralles-lestienne,False
12011297,,3,,aBoshmR,,3,1706706000,choinski-travaglia,False
12011301,1,A,4,eYzsignb,1,3,1706724600,harris-otte,False
12011306,2,8,,RygsiDdc,,3,1706702700,passaro-marchenko,False
12014547,2,8,,eUhsBXD,2,3,1706714400,siniakova-martic,False
12016976,2,WC,Q,LZAbsxzJc,1,3,1706704800,andreeva-yastremska,False
12017442,2,Q,Q,MTkcsYFnc,1,3,1706713200,middendorf-abbagnato,False
12017453,1,8,Q,glmbskBkc,1,3,1706715300,zelnickova-bulgaru,False
12017455,2,5,,mKwbsgFGb,2,3,1706714400,zgirovsky-liaonenka,False
12017458,1,,2,JuObsQnPc,1,3,1706785200,szajrych-pontjodikromo,False
12017459,2,,3,TDmcsaBPc,2,3,1706705100,pawelski-lopez,False
12017462,2,Q,WC,FNbbsiBhc,1,3,1706708700,radisic-cervino-ruiz,False
12017463,2,4,,DMEbsyljd,1,3,1706774400,ojakaar-giacomini,False
12017464,1,Q,,iBJcsdQYc,2,3,1706702700,kuhl-salkova,False
12017465,1,,3,iNEbsqdLb,1,3,1706704200,waltert-jorge,False
12017468,2,,8,fVGbsjZRb,1,3,1706779800,hindova-ganz,False
12017473,2,,2,fckcsMEOc,2,3,1706723100,bartunkova-bouzas-maneiro,False
12017477,1,WC,WC,nwObsiDkd,1,3,1706722500,freitas-hamaliy,False
12017480,1,8,,utGsHXmd,1,3,1706778900,vetrih-martinez-martinez,False
12017483,2,,2,xQlbsKMzb,1,3,1706770800,hardt-mashtakov,False
12017488,1,,WC,IhMbsffJd,1,3,1706705400,jarzaguet-decamps,False
12017495,2,1,,wuHbszFFc,2,3,1706708400,pecci-zuk,False
12017501,1,,8,XUMsGlKb,2,3,1706720400,delage-hoang,False
12017504,2,1,,RMgbsFmOb,1,3,1706730000,osuigwe-carle,False
12017505,2,,,TNvshOKc,2,3,1706725200,costoulas-strakhova,False
12017506,2,Q,WC,boZcsfnpd,1,3,1706710200,villard-alimli,False
12017510,1,,,avEsDmcb,1,3,1706720400,miroshnichenko-loeb,False
12017511,1,,,jgxscemc,2,3,1706713200,sieg-lee,False
12017513,2,6,,EhMsEqZb,2,3,1706812200,hu-shymanovich,False
12017514,2,,WC,hxOsBqZb,2,3,1706807700,baptiste-chang,False
12017517,1,WC,8,FkkcsVoxc,2,3,1706712000,monnot-jacquemot,False
12017520,1,4,WC,tqKshjV,2,3,1706713200,jeanjean-albie,False
12017522,2,WC,,ArQsedIb,1,3,1706703300,tubello-serban,False
12017523,1,,2,GfFsgQxb,2,3,1706724000,robbe-peterson,False
12017526,1,,WC,qrqbsjbYb,1,3,1706718600,szostak-miyazaki,False
12017528,1,,,EVMstvIc,2,3,1706710800,pfeifer-bechri,False
12017533,1,1,,tZAsizrc,1,3,1706706900,boisson-dodin,False
12017539,2,WC,,GWAbsqWLd,2,3,1706708400,petak-makhlouf,False
12017648,1,,,lyMsGwcc,2,3,1706746800,hosogi-fetecau,False
12017656,1,,2,JgKsENO,2,3,1706751000,hule-hon,False
12018083,1,Q,5,IawsnxIb,2,3,1706767800,yamaguchi-jakupovic,False
12018812,,Q,2,KMzbsLzjd,2,3,1706702700,gokpinar-hardt,False
12018833,1,,6,gIpcsNkad,2,3,1706776200,hrdinkova-zucchini,False
12018836,1,,,JNYcsNDQd,1,3,1706782200,samsonova-daems,False
12018842,2,Q,,IFjcsUqhd,2,3,1706712300,arutiunian-habib,False
12018844,2,Q,,VPUbsQnPc,2,3,1706711700,szajrych-summers,False
12018847,1,Q,2,JuObsAfed,2,3,1706705400,borrelli-pontjodikromo,False
12018849,1,Q,WC,UxQbsLhMc,1,3,1706709300,ridout-pogosian,False
12018857,2,,,PkNbsIPGc,1,3,1706776500,vilicich-lumsden,False
12018899,1,,,hZhsetyc,1,3,1706797800,schunk-hercog,False
12018932,2,,2,OawcsmzOc,2,3,1706705400,radivojevic-ruggeri,False
12018933,2,8,Q,KrxsKbJc,2,3,1706717400,khomutsianskaya-herdzelas,False
12018934,1,Q,,Ywccswrtd,2,3,1706716800,waligora-karunaratne,False
12018937,1,Q,6,cBebskzCc,1,3,1706713200,laskevich-spiteri,False
12018939,2,,,llIbsAhMc,2,3,1706711700,pavlova-mansouri,False
12018941,1,Q,WC,aPzslGnc,1,3,1706705400,ezzat-kan,False
12018944,1,,,LWAcsKkZc,1,3,1706706600,van-impe-hietaranta,False
12018945,1,Q,,jLTbsnPfd,2,3,1706709900,fedorova-wong,False
12019043,2,Q,,YDobsWaEb,2,3,1706793900,salle-jones,False
12019094,2,,,VoxsnjW,2,3,1706776200,tiurnev-negritu,False
12019105,1,5,,PkXsmyQb,1,3,1706776200,bertimon-klok,False
12019106,2,,Q,fifcsBbhc,1,3,1706781600,bouquier-lanz,False
12019658,2,,,CkRcsdRjd,2,3,1706797200,romano-jong,False
12019672,1,3,Q,nbRsYyPc,2,3,1706708700,zimmer-gavrila,False
12019673,1,Q,,OjbdsJMFd,2,3,1706703900,roura-llaverias-balus,False
12019677,1,,Q,MjCbsqjfd,1,3,1706704500,munk-mortensen-adaloglou,False
12019755,1,,Q,Dcccskrwc,1,3,1706783400,falei-milovanovic,False
12019899,1,1,,JvDsjWYc,1,3,1706783400,struplova-sramkova,False
12019944,1,Q,Q,qNLswxT,1,3,1706723400,kempen-grey,False
12019945,2,Q,,RLdbsBvrb,1,3,1706719800,appleton-cengiz,False
12019949,1,Q,,ohobsyKIc,2,3,1706709900,avdeeva-ghioroaie,False
12019979,2,,7,UgRbsuNXb,2,3,1706781300,vylegzhanin-oberleitner,False
12020048,1,,4,JEDstXtc,2,3,1706809200,montgomery-chirico,False
12020068,1,,Q,JEDsNgud,1,3,1706712600,markham-chirico,False
12020069,1,Q,,vMFbspQad,2,3,1706712900,hovde-hewitt,False
12020070,1,6,Q,EhMsZmNb,1,3,1706734200,hsu-shymanovich,False
12020071,1,3,Q,BgObsNXQd,2,3,1706727900,ionescu-li,False
12020072,2,Q,8,EMUscKcb,2,3,1706721000,voznyak-fung,False
12020073,2,Q,,hxOshpFb,2,3,1706718600,lemaitre-chang,False
12020074,1,,Q,EqZbsuBnd,1,3,1706712600,osuigwe-hu,False
12020075,2,Q,WC,qQKsBqZb,2,3,1706728800,baptiste-daavettila,False
12020509,1,3,,lLAbspImd,2,3,1706747100,saito-aiava,False
12020510,1,Q,6,HPdbsIFOb,1,3,1706742000,naito-you,False
12020513,2,Q,Q,cufbsyugd,1,3,1706764200,kuramochi-shibahara,False
12020532,2,,,UTtcsRKDc,1,3,1706742000,banks-ito,False
12020544,1,8,WC,ivLbsApVb,1,3,1706751900,sawangkaew-popovic,False
12020555,2,WC,4,gajbsgvad,1,3,1706742000,joint-fourlis,False
12020624,2,1,,XGRbsuPAc,2,3,1706761800,semenistaja-imamura,False
12020718,2,Q,3,jCqsziGc,2,3,1706761800,eala-yashina,False
12021294,2,4,,MEddskoHd,1,3,1706770800,plunger-gea,False
12021309,2,1,WC,rgPsBlKb,1,3,1706770800,erhard-turker,False
12021318,2,,7,rpysyNXb,2,3,1706767500,sato-radanovic,False
12021328,2,,7,EYRsnjDd,2,3,1706776200,tianmi-mi-turati,False
12021399,1,4,,ilXsKTjc,1,3,1706770200,toth-demidova,False
12021419,2,4,,JADsmCNb,1,3,1706761800,monnet-bains,False
12021434,1,,,KjuspQHb,1,3,1706761800,shimizu-marcinkevica,False
12021435,2,Q,2,JcEstCrc,2,3,1706770800,kudermetova-ozeki,False
12021442,2,,3,nwTsrCVb,1,3,1706781300,ovcharenko-perez-contri,False
12021451,1,,2,cDabsuoLb,2,3,1706776200,brigida-denolly,False
12021493,2,,7,pupcsjiMc,2,3,1706776200,simakin-tabacco,False
12021494,1,,Q,kdTbsdQnc,1,3,1706781000,zolotareva-sevcikova,False
12021502,1,,,AAHsAkvd,2,3,1706782800,cadenasso-gutierrez,False
12021503,2,Q,6,aTLbsKbHc,2,3,1706770800,popovic-polukhin,False
12021508,1,5,,OwMsPCKc,1,3,1706770800,merida-aguilar-kellovsky,False
12021512,,,,RvebsTNKc,,3,1706808600,bielinskyi-fritz,False
12021516,2,,,PqDbspcTb,2,3,1706803800,krutykh-korda,False
12021518,1,Q,2,MqmcsOuvc,2,3,1706781000,komano-inoue,False
12021519,1,,6,cLtcswLid,2,3,1706779500,zhukov-visker,False
12021521,2,LL,,UUlbsvngc,2,3,1706783400,stagno-lee,False
12021522,1,Q,,ycmcsOjkd,1,3,1706776200,tsitsipas-perfetti,False
12021530,2,,3,voAsypZb,2,3,1706784300,rouvroy-ponchet,False
12021532,1,6,,ITNbsNNXc,1,3,1706772300,todoni-saigo,False
12021538,2,WC,,QgPsgYBb,2,3,1706790300,shalimova-bolkvadze,False
12021539,2,5,Q,KgMbsVvYc,1,3,1706776200,sakellaridis-iannaccone,False
12021558,2,LL,,aBosgmB,2,3,1706706000,agamenone-travaglia,False
12021562,2,Q,,vLTbsEutd,2,3,1706782800,zhiyenbayeva-aikawa,False
12021566,1,,4,pLAswFvc,2,3,1706785800,kawagishi-kuwata,False
12021581,2,1,WC,mEXbsWzFc,1,3,1706774400,sharipov-galimardanov,False
12021589,2,,2,LxnbsOHGc,2,3,1706778000,jaskova-prisacariu,False
12021590,1,8,Q,KXVsyXhc,2,3,1706776200,hamza-reguig-nikles,False
12021599,1,Q,,ieBbsQjkd,2,3,1706777400,safta-portillo-ramirez,False
12021601,1,LL,,RygsfTx,1,3,1706702700,jorda-sanchis-marchenko,False
12021605,2,6,Q,tqusJRQc,1,3,1706778000,palicova-martincova,False
12021622,1,,7,XbPskxFc,2,3,1706784300,marino-moroni,False
12021623,1,,,cwYcsZgpd,2,3,1706770800,dencheva-el-aouni,False
12021624,1,Q,6,Ydqbsqrbc,2,3,1706776200,salomone-oetzbach,False
12021658,2,,7,RYLsdyfc,2,3,1706797800,erjavec-fett,False
12021659,2,Q,Q,pVKcsNKXc,2,3,1706779800,tabacco-kudriashov,False
12021806,1,7,Q,tbVbscydd,1,3,1706774400,pridankina-bartone,False
12021807,2,,8,xbGbsihZb,2,3,1706774400,donders-gengel,False
12021848,1,,5,zmcbsdjuc,1,3,1706774400,klimovicova-gasanova,False
12022185,2,Q,,feLbsFMhd,1,3,1706776200,eriksson-zhu,False
12022248,1,,2,LGzcsRoLc,1,3,1706776200,bertrand-agafonov,False
12022250,1,5,Q,LHCbshfJd,2,3,1706787900,ghazouani-durand-kivattsev,False
12022251,2,Q,3,LdwbsAhLb,2,3,1706770800,baiant-barranco-cosano,False
12022262,1,Q,,rbVcsqjfd,2,3,1706783100,munk-mortensen-smejkalova,False
12022282,1,4,,IhMbsnXad,1,3,1706803200,serafini-decamps,False
12022295,2,Q,Q,jgKbslXcd,1,3,1706776200,kukasian-parker,False
12022305,2,,3,OtNsaBPc,2,3,1706785800,pawelski-whitehouse,False
12022321,2,Q,2,aPzsmzOc,2,3,1706790000,radivojevic-kan,False
12022327,1,,WC,clXsedIb,2,3,1706778000,tubello-oz-i,False
12022336,2,,Q,baqcsJMFd,2,3,1706776200,roura-llaverias-iordache,False
12022371,2,Q,,iNEbsiBhc,2,3,1706788200,radisic-jorge,False
12022396,2,Q,Q,UxQbsqEgc,2,3,1706774400,khamis-pogosian,False
12022430,2,,8,IFccsFkkc,2,3,1706786400,jacquemot-curmi,False
12022438,2,3,,wmEbsKkZc,1,3,1706774400,van-impe-maristany-zuleta-de-reales,False
12022439,1,Q,,tvIcsYyPc,2,3,1706782200,zimmer-pfeifer,False
12022452,1,,Q,kzCcsAhMc,1,3,1706782200,pavlova-laskevich,False
12022453,2,4,,oVGbsqWLd,2,3,1706776200,petak-berrettini,False
12022492,2,1,,tZAsyKIc,1,3,1706799600,avdeeva-dodin,False
12022513,1,Q,6,ytysMTkc,1,3,1706788200,abbagnato-stevanovic,False
12022525,1,,,mKwbsUqhd,1,3,1706783400,arutiunian-liaonenka,False
12022526,2,,Q,zFFcsboZc,1,3,1706795700,alimli-pecci,False
12022527,2,Q,,jLTbsKbJc,2,3,1706783700,khomutsianskaya-wong,False
12022528,,8,,glmbsiBJc,2,3,1706794200,salkova-bulgaru,False
12022562,1,WC,,tqKsqrqb,2,3,1706810100,miyazaki-albie,False
12022672,2,Q,5,gnBsBvrb,1,3,1706790600,appleton-ferro,False
12022674,2,,8,XUMsgKcc,2,3,1706787600,lane-hoang,False
12022675,2,WC,2,nwObsfckc,2,3,1706792700,bouzas-maneiro-hamaliy,False
12022680,2,,4,ILUbsYwcc,2,3,1706784900,karunaratne-romero-gormaz,False
12022685,2,,8,EMUscemc,2,3,1706802600,sieg-fung,False
12022703,1,5,,DmcbsooTb,1,3,1706803200,kessler-miroshnichenko,False
12022718,2,Q,2,GfFswxT,2,3,1706797500,kempen-peterson,False
12022727,1,Q,,pQadsNXQd,2,3,1706802600,ionescu-hovde,False
12022801,2,1,,BvXsRMgb,1,3,1706802600,carle-wolff,False
12022802,2,,,pBvsTNv,2,3,1706811900,strakhova-anderson,False
12023335,1,,,GwccsUTtc,1,3,1706832000,ito-hosogi,False
12023340,2,,Q,IFObspImd,1,3,1706843100,saito-naito,False
12023348,1,,,nqFsuutd,1,3,1706842800,kriznik-zhang,False
12023350,1,,,VHddsKnFd,1,3,1706848200,zhou-dominko,False
12023352,1,,,QvHsXmVb,1,3,1706857200,henning-hoang-nam-ly,False
12023353,1,,,qEfbsBLmb,2,3,1706867700,van-wyk-trinh,False
12023361,,,,WPgstJWb,,3,1706848200,erel-statham,False
12023362,1,,,InwsMcdc,1,3,1706842800,pannu-ilkel,False
12023461,1,,5,IawsXGRb,2,3,1706847600,imamura-jakupovic,False
12023462,1,8,2,JgKsApVb,2,3,1706831100,sawangkaew-hon,False
12023465,1,4,7,rpysmCNb,1,3,1706848200,monnet-radanovic,False
12023470,1,Q,WC,cufbsgvad,1,3,1706832000,joint-shibahara,False
12024041,2,,,WCnbsyoEb,2,3,1706864400,fomin-hurkacz,False
12024043,2,,,aHjbsKgMc,2,3,1706870400,kasnikowski-sultanov,False
12024064,2,,2,pQHbstCrc,2,3,1706848200,kudermetova-shimizu,False
12024149,2,6,3,ziGcsNNXc,2,3,1706853300,todoni-eala,False
12024225,1,5,,xQlbsPCKc,1,3,1706857200,merida-aguilar-mashtakov,False
12024232,1,,,GKysPPAb,2,3,1706864400,habib-nishioka,False
12024235,1,,,rATscWmb,1,3,1706872800,watanuki-hassan,False
12024236,1,Q,2,KXVscDab,2,3,1706862600,denolly-nikles,False
12024243,1,4,,IPGcsMEdd,2,3,1706856900,gea-vilicich,False
12024248,2,Q,6,Ydqbsycmc,2,3,1706862600,perfetti-oetzbach,False
12024249,2,1,6,BlKbsKbHc,1,3,1706865600,popovic-erhard,False
12024252,2,4,7,EYRsKTjc,1,3,1706857200,toth-turati,False
12024254,2,4,8,DMEbsxbGb,2,3,1706860800,gengel-giacomini,False
12024307,2,,,ieBbsZgpd,2,3,1706864100,dencheva-portillo-ramirez,False
12024308,1,8,3,utGsLdwb,2,3,1706857200,barranco-cosano-martinez-martinez,False
12024356,2,1,6,cLtcsWzFc,1,3,1706860800,sharipov-visker,False
12024368,1,,,tXYsmcib,1,3,1706878800,husler-griekspoor,False
12024386,2,,,dzksqWGc,1,3,1706879100,asrawy-gomez,False
12024387,1,,,EPqsjYhc,1,3,1706864400,guillen-meza-safwat,False
12024430,2,3,,wmEbsAhMc,2,3,1706860800,pavlova-maristany-zuleta-de-reales,False
12024431,1,,2,LxnbsvLTb,2,3,1706857200,aikawa-prisacariu,False
12024440,2,WC,3,voAsedIb,2,3,1706864400,tubello-ponchet,False
12024550,,,,jZRbsdQnc,1,3,1706857200,zolotareva-hindova,False
12024572,1,,4,jLTbsILUb,1,3,1706860800,romero-gormaz-wong,False
12024628,1,5,,PkXsrCVb,1,3,1706862600,ovcharenko-klok,False
12024632,1,,,mKwbsQnPc,1,3,1706860800,szajrych-liaonenka,False
12024643,2,,,qaEbsTNKc,2,3,1706813100,bielinskyi-eubanks,False
12024644,1,,,iNEbsiBJc,2,3,1706880600,salkova-jorge,False
12024645,2,,7,AAHsXbP,2,3,1706862600,moroni-gutierrez,False
12024652,2,Q,3,UxQbsaBPc,2,3,1706860800,pawelski-pogosian,False
12024769,1,Q,,BbhcshfJd,2,3,1706869800,ghazouani-durand-bouquier,False
12024782,1,1,Q,JvDsMTkc,1,3,1706871600,abbagnato-sramkova,False
12024913,1,7,2,mzOcscydd,1,3,1706867100,pridankina-radivojevic,False
12025016,1,,,QgPszmcb,1,3,1706871600,gasanova-bolkvadze,False
12025030,2,,7,RYLskrwc,1,3,1706871600,falei-fett,False
12025056,1,6,2,tqusGfF,1,3,1706870100,peterson-martincova,False
12025057,2,,2,hZhsfckc,2,3,1706876100,bouzas-maneiro-hercog,False
12025085,2,4,7,UgRbsnXad,1,3,1706875200,serafini-oberleitner,False
12025144,2,,Q,qrqbsBvrb,1,3,1706878500,appleton-miyazaki,False
12025672,2,,,tJWbskNXb,2,3,1706848200,rai-erel,False
11974052,,,,DQfsujp,2,3,1706882400,serbia-slovakia,False
11974053,,,,NNfsQTf,1,3,1706878800,switzerland-netherlands,False
11974066,,,,hTfsrpg,2,3,1706871600,ukraine-usa,False
11974067,,,,BQfsbBn,2,3,1706882400,hungary-germany,False
11974068,,,,IpWsKpW,1,3,1706887800,finland-portugal,False
11974071,,,,TNfsFAg,2,3,1706889600,brazil-sweden,False
11987997,,,,CQfsjhh,1,3,1706907600,south-korea-canada,False
11998445,1,,3,nPBbsdgpc,2,3,1706810400,cazaux-auger-aliassime,False
11998446,2,,,PfAsFyjc,2,3,1706800800,cobolli-lestienne,False
11998447,1,4,,FQAsyUF,1,3,1706794200,martinez-coric,False
11998452,2,4,,FQAsFyjc,1,3,1706905200,cobolli-coric,False
11998453,2,WC,3,nPBbsWBZb,2,3,1706889300,mayot-auger-aliassime,False
11998454,1,1,,RDcbsvlnc,1,3,1706896800,rune-mmoh,False
11998456,1,6,2,FupbsULfc,2,3,1706880600,shevchenko-bublik,False
11998459,1,1,Q,iMfcsvlnc,1,3,1706821500,rune-llamas-ruiz,False
11998664,1,,6,PCtsury,1,3,1706922600,bolt-uchiyama,False
11998666,2,,Q,mUpszMB,2,3,1706843100,imai-saville,False
11998667,1,6,2,PCtspnH,1,3,1706833800,polmans-uchiyama,False
11998670,1,,,qZmsury,2,3,1706839200,bolt-moriya,False
11998671,2,,5,rOGsBmTb,1,3,1706848500,sweeny-jasika,False
11998673,1,,Q,zMBsrOG,1,3,1706934000,jasika-imai,False
11998772,2,WC,7,BVvsulqc,1,3,1706803200,vandecasteele-krueger,False
11998776,1,6,4,VGosDIo,2,3,1706889600,sandgren-kudla,False
11998777,1,,,RxAsTKIc,1,3,1706897400,quinn-kwiatkowski,False
11998779,1,1,WC,lUpsulqc,1,3,1706917200,vandecasteele-duckworth,False
11998780,1,,Q,hPFsTKIc,1,3,1706803200,quinn-kozlov,False
11998781,1,3,5,PjJbshQRb,2,3,1706908200,nava-kypson,False
11998784,1,,,RxAsTucc,1,3,1706814300,trotter-kwiatkowski,False
11998786,1,3,Q,hQRbsUyed,1,3,1706830500,brady-nava,False
11999004,1,Q,2,vjjsBlUb,2,3,1706816400,nakashima-krajinovic,False
11999005,1,Q,A,eYzsWYDb,1,3,1706806800,naw-otte,False
11999006,1,WC,2,BlUbsTfvc,2,3,1706899500,rehberg-nakashima,False
11999007,1,LL,WC,fTxsTfvc,2,3,1706797800,rehberg-jorda-sanchis,False
11999009,1,5,Q,rfusibdb,1,3,1706796300,kolar-lamasine,False
11999011,2,,,aBosrbx,1,3,1706792700,marie-travaglia,False
11999014,1,,,aBosVBv,1,3,1706877300,damm-travaglia,False
11999015,1,5,Q,ibdbsWYDb,2,3,1706886000,naw-kolar,False
11999018,2,1,,aBosjdFb,1,3,1706967000,rodionov-travaglia,False
11999019,1,1,7,jdFbsdHIb,1,3,1706893200,molleker-rodionov,False
11999206,2,,,cHhbsDZfc,2,3,1706891100,pucinelli-de-almeida-weis,False
11999207,2,1,,yQwsaPC,1,3,1706882400,mager-coria,False
11999208,2,,3,pFFshluc,1,3,1706882400,gill-gakhov,False
11999211,2,,,AZwsaPC,2,3,1706797500,mager-casanova,False
11999212,1,,7,DvpbsDZfc,1,3,1706792400,pucinelli-de-almeida-lavagno,False
11999213,2,1,,yQwszpBc,1,3,1706799000,torres-coria,False
11999214,2,Q,2,xxDbsOZad,2,3,1706889300,feldbausch-ugo-carabelli,False
11999219,2,Q,,AouscHhb,2,3,1706792400,weis-dutra-da-silva,False
12001944,,,,UdhsTbi,1,3,1706896800,colombia-luxembourg,False
12001976,,,,oNgsDowb,2,3,1706864400,lebanon-japan,False
12002041,1,,,HljszwCc,1,3,1706794200,bai-rodionova-ar,False
12002049,1,5,,GqJbsFZfc,1,3,1706808600,cocciaretto-potapova,False
12002050,2,WC,3,QmvsLZAb,2,3,1706799600,yastremska-vekic,False
12002051,1,,,BXDstGHb,2,3,1706792400,burel-siniakova,False
12002053,1,4,,bwGsfbU,1,3,1706792400,bronzetti-mertens,False
12002055,2,1,Q,WOAstTac,1,3,1706820000,tauson-ostapenko,False
12002057,1,,Q,VjOsAwCc,1,3,1706871600,shnaider-galfi,False
12002058,1,3,7,VktsGYPb,1,3,1706857200,wang-xin-putintseva,False
12002059,1,1,Q,WOAsPbub,1,3,1706889600,burrage-ostapenko,False
12002060,1,,,APvsexcc,1,3,1706877300,volynets-wang,False
12002061,1,4,,WPhsbwG,2,3,1706895000,mertens-pavlyuchenkova,False
12002064,2,,2,HljsJlt,2,3,1706866200,zhu-rodionova-ar,False
12002065,2,,3,QmvstGHb,2,3,1706875200,burel-vekic,False
12002066,1,,3,GYPbsAwCc,1,3,1706954100,shnaider-wang-xin,False
12002067,1,,2,JltsAPv,2,3,1706961300,wang-zhu,False
12002068,2,5,2,jfCsGqJb,2,3,1706881800,potapova-alexandrova,False
12002072,2,3,2,QmvsjfC,2,3,1706965200,alexandrova-vekic,False
12002078,,,,AQfsttdb,1,3,1706864400,egypt-ecuador,False
12002102,,,,GpWsYrdb,1,3,1706893200,norway-latvia,False
12002109,,,,AhpsHaq,2,3,1706864400,poland-uzbekistan,False
12002112,,,,ZpWsXdyb,2,3,1706842800,turkey-new-zealand,False
12017513,2,6,,EhMsEqZb,2,3,1706812200,hu-shymanovich,False
12017514,2,,WC,hxOsBqZb,2,3,1706807700,baptiste-chang,False
12018899,1,,,hZhsetyc,1,3,1706797800,schunk-hercog,False
12019043,2,Q,,YDobsWaEb,2,3,1706793900,salle-jones,False
